date,stock_deviation,all_complaints,noise_complaints,homeless_complaints,tmin,tmax,tavg,prcp
2017-12-22,-0.1311186549467891,6106,842,58,1.5,10.0,4.3,False
2017-12-26,0.27277669130008064,8212,589,37,-4.5,-1.7666666666666668,-2.7,False
2017-12-27,-0.9581352747755004,8565,675,87,-8.033333333333333,-3.9666666666666655,-5.0,False
2017-12-28,0.04862847487829925,11051,657,76,-11.4,-7.3,-8.3,False
2017-12-29,-1.06154323988234,9984,758,58,-11.2,-5.3,-9.15,False
2018-01-02,0.24809845947758905,11569,586,47,-10.3,-3.2000000000000006,-7.6,False
2018-01-03,0.11029457735000392,9614,544,61,-9.333333333333334,-1.3666666666666665,-5.65,False
2018-01-04,0.12025332331020876,7918,519,81,-6.933333333333333,-1.6000000000000003,-3.65,True
2018-01-05,0.13234233568406495,11279,677,234,-12.5,-6.933333333333333,-8.85,False
2018-01-08,0.04313941422662992,11128,646,80,-8.033333333333333,0.033333333333333326,-5.550000000000002,True
2018-01-09,-0.20980454926982614,9595,614,31,-1.7333333333333334,6.3,1.5,False
2018-01-10,-0.5789533874696815,8455,618,66,-3.4,4.8,0.5499999999999999,False
2018-01-11,0.353901093269279,7920,738,62,3.1666666666666665,9.633333333333333,4.8,False
2018-01-12,0.1585289378330117,8019,816,69,5.033333333333333,14.633333333333335,8.65,True
2018-01-16,-0.2531004113978028,8848,680,28,-4.7,2.4,-2.05,False
2018-01-17,0.2411123860583899,8155,736,33,-5.1000000000000005,2.4,1.2,True
2018-01-18,-0.48979332506228707,8416,662,62,-7.133333333333333,0.5666666666666668,-3.3,False
2018-01-19,0.3502429458565359,7980,949,35,-4.333333333333333,4.233333333333333,-0.8,False
2018-01-22,0.17699616619773906,8267,784,71,3.3000000000000003,9.233333333333334,6.15,True
2018-01-23,0.2041990130797089,7767,658,51,3.3000000000000003,14.466666666666667,7.4,True
2018-01-24,-0.315583594715072,7749,642,33,-2.5000000000000004,6.866666666666667,5.9,False
2018-01-25,0.03327238278119893,8072,737,29,-4.7,1.5,-1.5499999999999998,False
2018-01-26,-0.0982168737820288,7617,891,37,-3.2000000000000006,3.1333333333333333,-0.65,False
2018-01-29,-0.10941509302206498,7864,797,35,0.9333333333333332,7.2333333333333325,5.9,False
2018-01-30,0.12221017830983527,7567,725,32,-3.9333333333333336,2.4,0.95,True
2018-01-31,-0.24262346080736566,7845,699,29,-7.5,0.5666666666666668,-3.55,False
2018-02-01,0.0675582701379156,7663,695,36,0.033333333333333326,6.466666666666666,2.2,True
2018-02-02,-0.5871912423886698,7685,805,31,-8.033333333333333,4.433333333333334,0.55,True
2018-02-05,-0.870420759974138,7496,698,32,-3.4000000000000004,5.166666666666667,3.05,False
2018-02-06,0.9567731631142706,7973,712,34,-3.0333333333333337,2.766666666666667,-0.7,False
2018-02-07,0.11626627481035,7378,603,34,-1.5666666666666669,7.7666666666666675,0.35,True
2018-02-08,-1.281368284486902,7832,690,52,-3.4,0.9333333333333336,0.5,False
2018-02-09,0.21924914217279226,7202,831,36,-3.2000000000000006,3.7,-1.1,False
2018-02-12,0.14715525185732048,7718,672,26,0.5666666666666668,16.099999999999998,8.4,False
2018-02-13,0.13863074517791318,7843,731,37,-3.233333333333333,2.9333333333333336,0.35,False
2018-02-14,0.8302075925551691,6931,771,54,1.5,10.733333333333334,3.85,True
2018-02-15,0.07170274077381578,7201,763,55,7.033333333333334,14.633333333333333,8.8,True
2018-02-16,0.05352675458486544,6671,834,25,2.4,14.8,12.0,True
2018-02-20,0.2496830185754817,7976,1090,61,7.566666666666667,19.433333333333334,10.95,False
2018-02-21,0.03295961570088224,7460,1095,56,9.833333333333334,23.33333333333333,13.55,True
2018-02-22,-0.20904952067628105,7026,838,41,2.7999999999999994,14.6,9.95,True
2018-02-23,0.2991706780982497,6957,918,26,2.2,5.566666666666667,3.1500000000000004,True
2018-02-26,0.23782646871732285,7977,763,33,5.566666666666666,11.1,7.449999999999998,False
2018-02-27,-0.4846252393788717,7803,845,31,3.5,13.133333333333335,7.75,False
2018-02-28,-0.5408424842771851,7938,977,55,4.466666666666666,14.833333333333336,7.949999999999998,False
2018-03-01,-0.3223368261604165,7388,881,40,5.933333333333334,15.0,10.95,True
2018-03-02,0.8680886102580345,8933,713,24,1.4666666666666668,6.866666666666667,5.2,True
2018-03-05,0.4597889985615566,8632,716,39,0.7666666666666666,5.766666666666667,2.85,False
2018-03-06,-0.05948765113076604,7764,709,29,0.03333333333333336,7.566666666666667,3.55,False
2018-03-07,0.5495474252669013,7476,571,36,0.5666666666666668,3.533333333333333,2.3,True
2018-03-08,-0.10451774058795138,8071,651,29,0.7666666666666667,4.833333333333333,2.7,False
2018-03-09,0.4036277553761991,7562,858,30,-0.8333333333333334,6.333333333333332,2.4000000000000004,False
2018-03-12,0.11078157916974618,8178,743,30,-0.13333333333333333,6.466666666666666,3.25,True
2018-03-13,-0.2258960679200115,7310,774,37,0.7666666666666667,5.2,2.5,True
2018-03-14,-0.5269958166797295,8231,645,27,-0.3333333333333333,5.4,2.25,True
2018-03-15,-0.2272377650010497,7942,692,18,0.3666666666666667,8.9,3.45,False
2018-03-16,0.1644855240110914,7823,872,34,-0.5,4.6000000000000005,2.9000000000000004,False
2018-03-19,-0.21762896365505213,8257,845,21,0.03333333333333336,8.3,3.8,False
2018-03-20,0.06524996790295745,7748,760,43,-0.8333333333333334,3.533333333333333,1.75,True
2018-03-21,0.10512182211271437,6145,761,36,-0.3333333333333333,3.8666666666666667,1.75,True
2018-03-22,-0.7041318996918733,7653,680,32,0.033333333333333326,9.833333333333334,3.5,True
2018-03-23,-0.8238760431004764,6980,965,20,1.7,9.6,5.4,False
2018-03-26,0.1532097443449203,8215,869,29,0.20000000000000004,9.433333333333334,3.9,False
2018-03-27,-0.7178701358681678,8113,849,53,0.6,7.033333333333334,3.2,True
2018-03-28,-0.0811831080012908,7535,856,45,3.333333333333333,10.533333333333333,5.65,True
2018-03-29,0.17150959202410831,7215,935,45,7.966666666666666,10.933333333333332,8.75,True
2018-04-02,-0.7196561184256893,7066,851,46,0.2,5.933333333333333,4.1,True
2018-04-03,0.2264389836486771,7275,854,49,2.966666666666667,6.133333333333333,4.35,True
2018-04-04,1.0376786254213712,7447,785,36,4.6000000000000005,13.7,7.7,True
2018-04-05,0.4532007593104339,7475,868,27,1.1333333333333333,7.6,5.1,False
2018-04-06,-0.3865694800252157,6622,1122,26,1.8666666666666665,15.033333333333333,6.15,True
2018-04-09,-0.18896651668853792,7944,823,47,-0.13333333333333333,8.666666666666666,3.2,False
2018-04-10,0.06572208417906468,7765,866,40,3.5,10.4,5.800000000000002,True
2018-04-11,0.0055594411715063075,7278,840,54,1.8666666666666665,10.366666666666667,6.25,False
2018-04-12,0.06400615103599705,7243,938,68,6.666666666666668,15.0,9.1,False
2018-04-13,-0.2876274551929896,7829,1774,76,13.166666666666664,25.566666666666666,16.1,False
2018-04-16,0.16142743456497044,9736,714,47,4.233333333333333,15.2,8.149999999999999,True
2018-04-17,0.1506031826323948,7857,836,41,4.066666666666666,8.5,7.6,False
2018-04-18,0.04848954466979194,7981,903,74,3.1666666666666665,12.433333333333332,6.75,False
2018-04-19,-0.19013659849063916,7529,822,50,3.6666666666666665,9.066666666666668,7.550000000000002,True
2018-04-20,-0.26416894628706444,6968,886,30,2.766666666666667,10.366666666666667,6.15,False
2018-04-23,-0.014952701643920818,8236,933,82,6.3,18.133333333333333,10.85,False
2018-04-24,-0.2666064094045879,7863,960,85,6.866666666666667,18.166666666666668,11.55,True
2018-04-25,-0.029266296353270608,7513,828,56,10.566666666666668,15.2,12.8,True
2018-04-26,-0.5637850263071016,7933,1242,76,11.7,20.733333333333334,14.95,True
2018-04-27,-2.2216247166572174,6983,1120,58,9.633333333333333,14.066666666666668,12.45,True
2018-04-30,-0.33217681075795724,8044,753,61,7.066666666666666,11.133333333333333,9.4,False
2018-05-01,0.17295094949875536,8368,1419,72,9.066666666666666,26.3,15.0,False
2018-05-02,-0.6016093837960739,8387,1682,93,16.099999999999998,30.9,22.1,False
2018-05-03,0.6708489769221728,8334,1338,90,19.066666666666666,32.03333333333333,24.45,True
2018-05-04,0.2909901877224996,7992,1552,75,18.866666666666667,27.8,22.05,False
2018-05-07,2.361770235182348,8157,1128,99,12.2,23.9,16.5,False
2018-05-08,0.035024058075066485,7903,1158,86,11.3,21.633333333333336,15.65,False
2018-05-09,-0.8896831446177629,7846,1175,89,11.266666666666666,21.83333333333333,15.45,False
2018-05-10,0.3267433731711549,7600,946,89,12.4,18.166666666666668,14.15,True
2018-05-11,0.31021244212475096,7834,1566,84,15.2,22.96666666666667,18.25,False
2018-05-14,1.38913694244512,7839,1086,79,10.933333333333332,20.4,13.75,True
2018-05-15,0.4593914007597846,8095,884,84,15.0,29.600000000000005,18.9,True
2018-05-16,0.5738153765025658,7860,831,86,13.133333333333335,18.133333333333336,17.049999999999994,True
2018-05-17,-1.2809177762477189,8320,1233,81,12.966666666666667,21.3,15.4,True
2018-05-18,1.0853747232952031,7511,1249,87,13.133333333333335,18.866666666666664,17.3,False
2018-05-21,-0.1779502986905186,8510,1261,66,14.633333333333333,25.0,20.0,False
2018-05-22,-0.2860739463115607,7857,958,90,13.133333333333335,19.8,16.85,True
2018-05-23,-0.903682606023878,8472,1274,82,14.266666666666666,27.6,18.85,True
2018-05-24,-0.16955950982408294,8604,1481,77,17.4,28.7,23.35,False
2018-05-25,-0.4770382761902852,8053,1758,100,17.966666666666665,29.83333333333333,22.95,False
2018-05-29,-0.7056496525584777,9123,1304,111,16.666666666666668,29.46666666666667,21.0,False
2018-05-30,0.8135713083594567,8372,1137,91,15.2,23.73333333333333,19.25,False
2018-05-31,-0.3040588677348879,8283,1046,94,16.5,20.166666666666668,17.55,True
2018-06-01,0.07424205200638312,7814,1353,80,17.566666666666666,26.3,19.9,True
2018-06-04,-0.008013090910303333,8528,1031,64,10.766666666666666,21.866666666666664,14.45,True
2018-06-05,0.32285551802293355,8772,1199,70,13.699999999999998,24.43333333333333,18.85,False
2018-06-06,0.16077691349095602,8377,1199,97,14.433333333333332,21.7,17.799999999999994,False
2018-06-07,0.08687989622757898,8415,1505,87,15.366666666666667,20.766666666666666,16.8,False
2018-06-08,0.13786843058985454,8496,1742,102,15.566666666666665,26.46666666666667,19.65,False
2018-06-11,0.07118849459713772,8529,1115,93,14.433333333333332,22.066666666666666,17.6,True
2018-06-12,-0.2506659103470099,8875,1264,70,13.533333333333333,22.8,17.700000000000006,False
2018-06-13,-0.3429277220611695,8215,1034,87,17.400000000000002,25.2,19.55,True
2018-06-14,0.07523478265393635,8574,1509,67,20.166666666666668,29.43333333333333,24.8,False
2018-06-15,0.4327058827579293,7617,1722,63,17.2,24.8,22.0,False
2018-06-18,0.06671663696937458,8606,1040,126,21.83333333333333,30.93333333333333,25.200000000000006,True
2018-06-19,-0.2426132989845442,8962,844,96,23.5,31.5,27.5,True
2018-06-20,0.01177049466298996,8440,1010,114,20.2,27.600000000000005,23.75,True
2018-06-21,-0.4376273838874454,8286,1124,110,18.7,28.7,22.9,True
2018-06-22,-0.289533972011256,7671,1312,95,17.233333333333334,23.16666666666667,21.3,True
2018-06-25,-0.4519941294412888,8878,1215,85,19.233333333333334,27.6,24.05,False
2018-06-26,0.046631095956627185,8528,1322,69,16.666666666666668,24.46666666666667,21.1,False
2018-06-27,-0.5774900565692036,7743,942,99,18.7,23.16666666666667,21.1,True
2018-06-28,0.2517461367691069,8002,886,79,21.3,28.53333333333333,23.25,True
2018-06-29,0.952921369601782,7641,1310,90,21.466666666666672,32.6,26.2,False
2018-07-02,0.937853998906121,8563,962,88,24.8,34.266666666666666,29.1,False
2018-07-03,-0.5319969639459572,7844,885,98,24.8,32.03333333333333,27.0,True
2018-07-05,-1.290961499815822,8994,1346,88,24.633333333333336,31.46666666666667,27.3,False
2018-07-06,-0.020339826831033747,7802,1013,73,20.766666666666673,27.96666666666667,26.200000000000006,True
2018-07-09,-0.18942994390563686,8226,1062,104,19.266666666666666,30.36666666666667,23.9,False
2018-07-10,-0.6921054226646817,8363,944,119,21.633333333333336,33.9,26.75,False
2018-07-11,-0.19415384668535296,7970,894,121,22.933333333333334,30.933333333333334,26.65,False
2018-07-12,0.08524076257847922,8576,1074,116,19.066666666666666,28.866666666666664,24.3,True
2018-07-13,0.0177393085048152,7977,1360,94,20.0,28.7,24.25,False
2018-07-16,-0.2452475003466077,8798,909,106,23.9,32.23333333333333,27.200000000000006,False
2018-07-17,0.7155252659938185,8168,607,118,21.66666666666667,30.366666666666664,26.25,True
2018-07-18,0.10082000901174126,8806,933,111,20.2,29.8,24.85,False
2018-07-19,-0.11468217077195675,8458,1228,104,19.266666666666666,27.93333333333333,24.1,False
2018-07-20,-2.63349163570227,7685,1540,111,20.2,27.8,23.95,False
2018-07-23,1.2357904375571138,8785,809,92,23.16666666666667,27.600000000000005,25.15,True
2018-07-24,-0.5299613675605315,8504,861,106,24.066666666666666,28.9,26.200000000000006,True
2018-07-25,0.5140474471625538,7818,645,72,22.566666666666666,26.46666666666667,25.200000000000006,True
2018-07-26,0.9395946311047254,8351,869,101,22.566666666666666,30.16666666666667,25.4,True
2018-07-27,0.023446198676452926,7695,814,103,21.133333333333333,30.73333333333333,26.9,True
2018-07-30,-0.3665270571525241,8892,1045,98,21.133333333333333,26.86666666666667,24.65,True
2018-07-31,0.3645989890894867,8542,1056,108,20.366666666666667,27.4,23.75,False
2018-08-01,-0.377036255637492,9558,867,95,23.7,30.566666666666666,26.15,True
2018-08-02,0.3569021817038021,7909,747,121,24.8,30.899999999999995,27.75,True
2018-08-03,-0.6812626354743827,7813,919,110,23.33333333333333,29.633333333333336,26.45,True
2018-08-06,-0.07378789467237823,9007,723,122,25.366666666666664,33.333333333333336,29.2,False
2018-08-07,0.2921088865188892,8605,606,104,23.3,31.633333333333336,28.1,True
2018-08-08,0.4932601104158607,8725,669,118,24.066666666666666,31.83333333333333,27.200000000000006,True
2018-08-09,1.383981223153043,8191,846,108,23.33333333333333,31.46666666666667,28.15,True
2018-08-10,0.19950932605094351,8128,1096,92,22.399999999999995,30.93333333333333,27.35,False
2018-08-13,-0.05397945127151616,8308,857,109,21.866666666666664,24.266666666666666,23.55,True
2018-08-14,0.2026788947158451,8151,912,109,21.66666666666667,28.73333333333333,24.2,True
2018-08-15,0.0013450869558084833,8571,961,118,21.86666666666667,31.5,25.85,False
2018-08-16,0.2670466571717327,8118,852,135,24.6,32.23333333333333,28.65,False
2018-08-17,0.3622711767193607,7691,849,103,22.93333333333333,30.93333333333333,28.1,True
2018-08-20,0.5076953451755344,8457,1078,119,19.6,23.866666666666664,21.65,False
2018-08-21,0.1907856729398532,8160,1079,88,18.9,25.899999999999995,22.05,True
2018-08-22,-0.061823671578380875,7675,830,91,22.066666666666666,29.46666666666667,25.35,True
2018-08-23,0.17828541085697225,7898,1130,108,19.066666666666666,26.133333333333336,23.450000000000006,True
2018-08-24,0.3668143116703959,7734,1501,105,18.700000000000006,28.133333333333336,23.950000000000006,False
2018-08-27,1.1142799272385702,8442,853,140,23.7,31.5,27.15,False
2018-08-28,0.5872141409615068,8332,697,163,25.899999999999995,34.43333333333333,29.5,False
2018-08-29,0.8328608587052173,8894,696,128,26.3,34.23333333333333,30.85,False
2018-08-30,0.8411324966147333,8253,750,111,25.566666666666666,32.766666666666666,29.700000000000006,False
2018-08-31,0.15279990880986816,7282,1113,100,21.5,25.566666666666666,24.75,True
2018-09-04,-0.6086963587301284,8564,701,140,25.366666666666664,33.7,29.35,False
2018-09-05,-0.3962975235732813,8338,661,129,24.8,31.7,27.9,False
2018-09-06,-0.08080339228331468,9037,642,123,23.33333333333333,33.73333333333333,28.0,True
2018-09-07,0.5410612374857635,8462,1071,125,21.133333333333333,24.633333333333336,23.950000000000006,False
2018-09-10,-0.289021163332194,7349,769,64,13.133333333333335,18.5,15.9,True
2018-09-11,0.1754665806221425,8228,980,87,17.433333333333334,23.866666666666664,19.8,True
2018-09-12,0.0448539975986364,8643,879,111,21.866666666666664,25.566666666666666,23.3,True
2018-09-13,0.11688937011189182,9082,957,110,20.766666666666673,25.0,22.6,True
2018-09-14,0.2591429113187473,9155,1366,117,20.166666666666668,24.83333333333333,22.3,False
2018-09-17,-0.705072118451028,8524,924,109,20.0,26.3,23.05,True
2018-09-18,-0.049609454859066204,8336,681,104,21.466666666666672,27.200000000000006,24.3,True
2018-09-19,-0.7480543737106444,7947,1028,108,20.0,27.96666666666667,23.65,False
2018-09-20,0.14939425618281632,8321,1118,111,18.33333333333333,22.6,20.3,False
2018-09-21,-0.1541856069508043,8206,1468,118,19.6,22.766666666666666,21.05,False
2018-09-24,-0.05760284229681645,7981,946,96,14.466666666666667,21.5,17.85,False
2018-09-25,-0.014038516945433344,7645,745,92,15.0,23.73333333333333,18.65,True
2018-09-26,-0.04026117815426744,8928,917,109,20.2,27.4,23.7,True
2018-09-27,0.07418021692566867,8238,1012,69,16.466666666666665,23.33333333333333,20.700000000000006,True
2018-09-28,0.31971987425475845,8279,1442,83,13.666666666666664,18.5,17.15,True
2018-10-01,-0.3688438477615392,8562,1084,102,17.566666666666666,24.633333333333336,20.65,False
2018-10-02,0.17246908319297916,8226,895,106,18.666666666666668,25.366666666666664,21.95,True
2018-10-03,0.046075279815724464,8054,867,108,17.766666666666666,24.633333333333336,21.55,False
2018-10-04,-0.3115826988106249,7977,1030,116,16.3,24.8,20.5,True
2018-10-05,-0.2413115317374661,7697,1368,117,15.933333333333335,22.066666666666666,20.0,False
2018-10-08,0.1787667974501801,6599,1206,95,17.966666666666672,22.6,20.25,False
2018-10-09,0.11906028260962387,8593,1001,122,19.233333333333327,24.633333333333336,21.3,False
2018-10-10,-0.2755017889864888,8642,1077,144,20.766666666666666,26.5,22.55,False
2018-10-11,-1.2271169734004277,8234,767,113,20.566666666666666,25.366666666666664,22.8,True
2018-10-12,-0.0621903431873676,8230,1156,86,11.133333333333333,21.1,17.950000000000006,True
2018-10-15,0.4515042124182287,8987,967,84,11.666666666666664,20.366666666666667,15.45,True
2018-10-16,0.8442331542444492,10289,943,109,8.666666666666668,16.333333333333332,13.85,True
2018-10-17,0.15554976058511727,10136,856,100,8.333333333333334,17.033333333333335,12.95,False
2018-10-18,-0.8720059403752884,10461,860,98,5.7666666666666675,10.933333333333332,9.25,False
2018-10-19,-0.22986323583837984,8791,1158,74,6.1000000000000005,16.133333333333333,10.55,False
2018-10-22,0.09445860902722814,10066,800,91,4.466666666666667,10.733333333333334,7.6,False
2018-10-23,0.4352812318063286,8820,921,87,8.666666666666668,17.933333333333334,12.45,False
2018-10-24,-1.1169676373803272,9017,927,89,7.066666666666666,12.933333333333332,10.85,False
2018-10-25,1.1408599869452305,8675,883,79,4.966666666666667,11.133333333333333,8.55,False
2018-10-26,-0.31468273375412537,8470,1131,80,3.6999999999999993,9.8,6.75,True
2018-10-29,-0.6087312284319211,8693,870,77,8.666666666666668,14.033333333333333,11.8,True
2018-10-30,0.5901650942580687,8479,982,92,6.3,13.533333333333333,10.15,False
2018-10-31,0.015787621734517643,8237,1197,77,5.7333333333333325,17.599999999999994,11.55,False
2018-11-01,0.3546908240941491,7673,1156,96,12.8,20.566666666666666,15.8,False
2018-11-02,0.2014508357767824,7096,1109,74,17.233333333333334,20.566666666666666,17.9,True
